20.2	-0.11
20.3	-0.446
20.4	-0.468
20.5	-0.604
20.6	0.152
20.7	0.14
20.8	0.552
20.9	0.522
21	0.724
21.1	-0.146
21.2	-0.284
21.3	-0.34
21.4	-0.592
21.5	-0.75
21.6	0.158
21.7	0.246
21.8	0.342
21.9	0.434
22	0.846
22.1	-0.084
22.2	-0.266
22.3	-0.372
22.4	-0.434
22.5	-0.636
22.6	0.392
22.7	0.266
22.8	0.386
22.9	0.39
23	0.656
23.1	-0.398
23.2	-0.556
23.3	-0.63
23.4	-0.402
23.5	-0.598
23.6	0.468
23.7	0.518
23.8	0.64
23.9	0.666
24	0.624
24.1	-0.436
24.2	-0.544
24.3	-0.692
24.4	-0.67
24.5	-0.794
24.6	0.56
24.7	0.544
24.8	0.718
24.9	0.724
25	0.846
25.1	-0.562
25.2	-0.668
25.3	-0.72
25.4	-0.726
25.5	-0.852
25.6	0.572
25.7	0.63
25.8	0.724
25.9	0.8
26	0.922
26.1	-0.548
26.2	-0.63
26.3	-0.744
26.4	-0.8
26.5	-0.8
26.6	0.728
26.7	0.63
26.8	0.744
26.9	0.75
27	0.82
27.1	-0.72
27.2	-0.81
27.3	-0.808
27.4	-0.742
27.5	-0.75
27.6	0.79
27.7	0.722
27.8	0.804
27.9	0.808
28	0.742
28.1	-0.788
28.2	-0.792
28.3	-0.8
28.4	-0.804
28.5	-0.802
28.6	0.908
28.7	0.8
28.8	0.876
28.9	0.872
29	0.804
29.1	-0.908
29.2	-0.916
29.3	-0.916
29.4	-0.88
29.5	-0.872
29.6	0.912
29.7	0.908
29.8	0.916
29.9	0.916
30	0.88
30.1	-0.912
30.2	-0.912
30.3	-0.916
30.4	-0.916
30.5	-0.916
30.6	0.992
30.7	0.912
30.8	0.92
30.9	0.92
31	0.916
31.1	-0.992
31.2	-0.992
31.3	-0.992
31.4	-0.92
31.5	-0.92
31.6	0.992
31.7	0.992
31.8	0.992
31.9	0.992
32	0.92
32.1	-0.992
32.2	-0.992
32.3	-0.992
32.4	-0.992
32.5	-0.992
32.6	1
32.7	0.992
32.8	0.992
32.9	0.992
33	0.992
33.1	-1
33.2	-1
33.3	-1
33.4	-0.992
33.5	-0.992
33.6	1
33.7	1
33.8	1
33.9	1
34	0.992
34.1	-1
34.2	-1
34.3	-1
34.4	-1
34.5	-1
34.6	1
34.7	1
34.8	1
34.9	1
35	1
35.1	-1
35.2	-1
35.3	-1
35.4	-1
35.5	-1
35.6	1
35.7	1
35.8	1
35.9	1
36	1
36.1	-1
36.2	-1
36.3	-1
36.4	-1
36.5	-1
36.6	1
36.7	1
36.8	1
36.9	1
37	1
37.1	-1
37.2	-1
37.3	-1
37.4	-1
37.5	-1
37.6	1
37.7	1
37.8	1
37.9	1
38	1
38.1	-1
38.2	-1
38.3	-1
38.4	-1
38.5	-1
38.6	-0.46
38.7	1
38.8	1
38.9	1
39	1
39.1	0.46
39.2	-1
39.3	-1
39.4	-1
39.5	-1
39.6	-0.986
39.7	1
39.8	1
39.9	1
40	1
40.1	1
40.2	-1
40.3	-1
40.4	-1
40.5	-1
40.6	-1
40.7	0.986
40.8	1
40.9	1
41	1
41.1	1
41.2	-0.986
41.3	-0.986
41.4	-1
41.5	-1
41.6	-1
41.7	0.986
41.8	0.986
41.9	1
42	1
42.1	1
42.2	-0.986
42.3	-0.986
42.4	-1
42.5	-1
42.6	-1
42.7	0.986
42.8	0.986
42.9	0.986
43	1
43.1	1
43.2	-0.986
43.3	-0.986
43.4	-0.986
43.5	-0.986
43.6	-0.986
43.7	1
43.8	0.986
43.9	0.986
44	0.986
44.1	0.986
44.2	-1
44.3	-1
44.4	-0.986
44.5	-0.986
44.6	-0.986
44.7	1
44.8	1
44.9	1
45	1
45.1	0.986
45.2	-1
45.3	-1
45.4	-1
45.5	-1
45.6	-0.986
45.7	1
45.8	1
45.9	1
46	1
46.1	1
46.2	-1
46.3	-1
46.4	-1
46.5	-1
46.6	-1
46.7	1
46.8	1
46.9	1
47	1
47.1	1
47.2	-1
47.3	-1
47.4	-1
47.5	-1
47.6	-1
47.7	1
47.8	1
47.9	1
48	1
48.1	1
48.2	-1
48.3	-1
48.4	-1
48.5	-1
48.6	-1
48.7	1
48.8	1
48.9	1
49	1
49.1	1
49.2	-1
49.3	-1
49.4	-1
49.5	-1
49.6	-1
49.7	1
49.8	1
49.9	1
50	1
50.1	1
50.2	-1
50.3	-1
50.4	-1
50.5	-1
50.6	-1
50.7	1
50.8	1
50.9	1
51	1
51.1	1
51.2	-1
51.3	-1
51.4	-1
51.5	-1
51.6	-1
51.7	1
51.8	1
51.9	1
52	1
52.1	1
52.2	-1
52.3	-1
52.4	-1
52.5	-1
52.6	-1
52.7	1
52.8	1
52.9	1
53	1
53.1	1
53.2	-1
53.3	-1
53.4	-1
53.5	-1
53.6	-1
53.7	1
53.8	1
53.9	1
54	1
54.1	1
54.2	-1
54.3	-1
54.4	-1
54.5	-1
54.6	-1
54.7	1
54.8	1
54.9	1
55	1
55.1	1
55.2	-1
55.3	-1
55.4	-1
55.5	-1
55.6	-1
55.7	1
55.8	1
55.9	1
56	1
56.1	1
56.2	-1
56.3	-1
56.4	-1
56.5	-1
56.6	-1
56.7	1
56.8	1
56.9	1
57	1
57.1	1
57.2	-1
57.3	-1
57.4	-1
57.5	-1
57.6	-1
57.7	1
57.8	1
57.9	1
58	1
58.1	1
58.2	-1
58.3	-1
58.4	-1
58.5	-1
58.6	-1
58.7	1
58.8	1
58.9	1
59	1
59.1	1
59.2	-1
59.3	-1
59.4	-1
59.5	-1
59.6	-1
59.7	1
59.8	1
59.9	1
60	1
60.1	1
60.2	-1
60.3	-1
60.4	-1
60.5	-1
60.6	-1
60.7	1
60.8	1
60.9	1
61	1
61.1	1
61.2	-1
61.3	-1
61.4	-1
61.5	-1
61.6	-1
61.7	1
61.8	1
61.9	1
62	1
62.1	1
62.2	-1
62.3	-1
62.4	-1
62.5	-1
62.6	-1
62.7	1
62.8	1
62.9	1
63	1
63.1	1
63.2	-1
63.3	-1
63.4	-1
63.5	-1
63.6	-1
63.7	1
63.8	1
63.9	1
64	1
64.1	1
64.2	-1
64.3	-1
64.4	-1
64.5	-1
64.6	-1
64.7	1
64.8	1
64.9	1
65	1
65.1	1
65.2	-1
65.3	-1
65.4	-1
65.5	-1
65.6	-1
65.7	1
65.8	1
65.9	1
66	1
66.1	1
66.2	-1
66.3	-1
66.4	-1
66.5	-1
66.6	-1
66.7	1
66.8	1
66.9	1
67	1
67.1	1
67.2	-1
67.3	-1
67.4	-1
67.5	-1
67.6	-1
67.7	1
67.8	1
67.9	1
68	1
68.1	1
68.2	-1
68.3	-1
68.4	-1
68.5	-1
68.6	-1
68.7	1
68.8	1
68.9	1
69	1
69.1	1
69.2	-1
69.3	-1
69.4	-1
69.5	-1
69.6	-1
69.7	1
69.8	1
69.9	1
70	1
70.1	1
70.2	-1
70.3	-1
70.4	-1
70.5	-1
70.6	-1
70.7	1
70.8	1
70.9	1
71	1
71.1	1
71.2	-1
71.3	-1
71.4	-1
71.5	-1
71.6	-1
71.7	1
71.8	1
71.9	1
72	1
72.1	1
72.2	-1
72.3	-1
72.4	-1
72.5	-1
72.6	-1
72.7	1
72.8	1
72.9	1
73	1
73.1	1
73.2	-1
73.3	-1
73.4	-1
73.5	-1
73.6	-1
73.7	1
73.8	1
73.9	1
74	1
74.1	1
74.2	-1
74.3	-1
74.4	-1
74.5	-1
74.6	-1
74.7	1
74.8	1
74.9	1
75	1
75.1	1
75.2	-1
75.3	-1
75.4	-1
75.5	-1
75.6	-1
75.7	1
75.8	1
75.9	1
76	1
76.1	1
76.2	-1
76.3	-1
76.4	-1
76.5	-1
76.6	-1
76.7	1
76.8	1
76.9	1
77	1
77.1	1
77.2	-1
77.3	-1
77.4	-1
77.5	-1
77.6	-1
77.7	1
77.8	1
77.9	1
78	1
78.1	1
78.2	-1
78.3	-1
78.4	-1
78.5	-1
78.6	-1
78.7	1
78.8	1
78.9	1
79	1
79.1	1
79.2	-1
79.3	-1
79.4	-1
79.5	-1
79.6	-1
79.7	1
79.8	1
79.9	1
80	1
80.1	1
80.2	-1
80.3	-1
80.4	-1
80.5	-1
80.6	-1
80.7	1
80.8	1
80.9	1
81	1
81.1	1
81.2	-1
81.3	-1
81.4	-1
81.5	-1
81.6	-1
81.7	1
81.8	1
81.9	1
82	1
82.1	1
82.2	-1
82.3	-1
82.4	-1
82.5	-1
82.6	-1
82.7	1
82.8	1
82.9	1
83	1
83.1	1
83.2	-1
83.3	-1
83.4	-1
83.5	-1
83.6	-1
83.7	1
83.8	1
83.9	1
84	1
84.1	1
84.2	-1
84.3	-1
84.4	-1
84.5	-1
84.6	-1
84.7	1
84.8	1
84.9	1
85	1
85.1	1
85.2	-1
85.3	-1
85.4	-1
85.5	-1
85.6	-1
85.7	1
85.8	1
85.9	1
86	1
86.1	1
86.2	-1
86.3	-1
86.4	-1
86.5	-1
86.6	-1
86.7	1
86.8	1
86.9	1
87	1
87.1	1
87.2	-1
87.3	-1
87.4	-1
87.5	-1
87.6	-1
87.7	1
87.8	1
87.9	1
88	1
88.1	1
88.2	-1
88.3	-1
88.4	-1
88.5	-1
88.6	-1
88.7	1
88.8	1
88.9	1
89	1
89.1	1
89.2	-1
89.3	-1
89.4	-1
89.5	-1
89.6	-1
89.7	1
89.8	1
89.9	1
90	1
90.1	1
90.2	-1
90.3	-1
90.4	-1
90.5	-1
90.6	-1
90.7	1
90.8	1
90.9	1
91	1
91.1	1
91.2	-1
91.3	-1
91.4	-1
91.5	-1
91.6	-1
91.7	1
91.8	1
91.9	1
92	1
92.1	1
92.2	-1
92.3	-1
92.4	-1
92.5	-1
92.6	-1
92.7	1
92.8	1
92.9	1
93	1
93.1	1
93.2	-1
93.3	-1
93.4	-1
93.5	-1
93.6	-1
93.7	1
93.8	1
93.9	1
94	1
94.1	1
94.2	-1
94.3	-1
94.4	-1
94.5	-1
94.6	-1
94.7	1
94.8	1
94.9	1
95	1
95.1	1
95.2	-1
95.3	-1
95.4	-1
95.5	-1
95.6	-1
95.7	1
95.8	1
95.9	1
96	1
96.1	1
96.2	-1
96.3	-1
96.4	-1
96.5	-1
96.6	-1
96.7	1
96.8	1
96.9	1
97	1
97.1	1
97.2	-1
97.3	-1
97.4	-1
97.5	-1
97.6	-1
97.7	1
97.8	1
97.9	1
98	1
98.1	1
98.2	-1
98.3	-1
98.4	-1
98.5	-1
98.6	-1
98.7	1
98.8	1
98.9	1
99	1
99.1	1
99.2	-1
99.3	-1
99.4	-1
99.5	-1
99.6	-1
99.7	1
99.8	1
99.9	1
